date,hour,interval_start,price_eur_mwh,volume_mwh
2024-01-19,18,2024-01-19T18:00:00,96.24,3548.5
2024-01-19,19,2024-01-19T19:00:00,90.34,3403.3
2024-01-19,20,2024-01-19T20:00:00,81.63,3177.4
2024-01-19,21,2024-01-19T21:00:00,73.24,2832.7
2024-01-19,22,2024-01-19T22:00:00,73.94,2826.6
2024-01-19,23,2024-01-19T23:00:00,66.67,2897.7
2024-01-20,0,2024-01-20T00:00:00,68.33,2815.8
2024-01-20,1,2024-01-20T01:00:00,64.06,2883.4
2024-01-20,2,2024-01-20T02:00:00,64.79,2304.2
2024-01-20,3,2024-01-20T03:00:00,62.44,2200.6
2024-01-20,4,2024-01-20T04:00:00,62.12,1720.8
2024-01-20,5,2024-01-20T05:00:00,62.39,1617.0
2024-01-20,6,2024-01-20T06:00:00,63.99,1599.7
2024-01-20,7,2024-01-20T07:00:00,68.59,2526.9
2024-01-20,8,2024-01-20T08:00:00,76.63,2587.9
2024-01-20,9,2024-01-20T09:00:00,79.94,2644.2
2024-01-20,10,2024-01-20T10:00:00,73.95,2841.2
2024-01-20,11,2024-01-20T11:00:00,71.92,2884.3
2024-01-20,12,2024-01-20T12:00:00,69.09,2960.3
2024-01-20,13,2024-01-20T13:00:00,68.97,2953.5
2024-01-20,14,2024-01-20T14:00:00,73.39,2895.3
2024-01-20,15,2024-01-20T15:00:00,79.02,2577.1
2024-01-20,16,2024-01-20T16:00:00,85.88,2553.5
2024-01-20,17,2024-01-20T17:00:00,93.36,2625.0
2024-01-20,18,2024-01-20T18:00:00,99.07,2867.9
2024-01-20,19,2024-01-20T19:00:00,92.56,2785.0
2024-01-20,20,2024-01-20T20:00:00,86.14,2753.1
2024-01-20,21,2024-01-20T21:00:00,76.15,2720.2
2024-01-20,22,2024-01-20T22:00:00,75.25,2692.2
2024-01-20,23,2024-01-20T23:00:00,69.13,2763.1
2024-01-21,0,2024-01-21T00:00:00,68.49,2458.6
2024-01-21,1,2024-01-21T01:00:00,57.8,2283.1
2024-01-21,2,2024-01-21T02:00:00,55.15,2080.6
2024-01-21,3,2024-01-21T03:00:00,50.89,2057.3
2024-01-21,4,2024-01-21T04:00:00,51.55,2022.7
2024-01-21,5,2024-01-21T05:00:00,55.47,2040.7
2024-01-21,6,2024-01-21T06:00:00,54.78,2040.6
2024-01-21,7,2024-01-21T07:00:00,75.06,1952.8
2024-01-21,8,2024-01-21T08:00:00,74.72,1965.4
2024-01-21,9,2024-01-21T09:00:00,61.94,1881.4
2024-01-21,10,2024-01-21T10:00:00,58.81,2062.8
2024-01-21,11,2024-01-21T11:00:00,54.25,2430.5
2024-01-21,12,2024-01-21T12:00:00,46.95,2504.2
2024-01-21,13,2024-01-21T13:00:00,52.77,2508.4
2024-01-21,14,2024-01-21T14:00:00,61.5,2266.7
2024-01-21,15,2024-01-21T15:00:00,77.38,1861.8
2024-01-21,16,2024-01-21T16:00:00,108.78,2026.9
2024-01-21,17,2024-01-21T17:00:00,109.21,1986.5
2024-01-21,18,2024-01-21T18:00:00,107.68,2035.7
2024-01-21,19,2024-01-21T19:00:00,100.0,2118.8
2024-01-21,20,2024-01-21T20:00:00,100.31,2208.5
2024-01-21,21,2024-01-21T21:00:00,76.86,2193.6
2024-01-21,22,2024-01-21T22:00:00,73.65,2152.1
2024-01-21,23,2024-01-21T23:00:00,74.07,2206.9
2024-01-22,0,2024-01-22T00:00:00,59.63,1929.4
2024-01-22,1,2024-01-22T01:00:00,62.24,1982.4
2024-01-22,2,2024-01-22T02:00:00,57.95,1900.0
2024-01-22,3,2024-01-22T03:00:00,59.38,1940.9
2024-01-22,4,2024-01-22T04:00:00,66.51,2303.9
2024-01-22,5,2024-01-22T05:00:00,80.0,2483.3
2024-01-22,6,2024-01-22T06:00:00,119.86,2828.8
2024-01-22,7,2024-01-22T07:00:00,140.98,3174.0
2024-01-22,8,2024-01-22T08:00:00,102.4,3248.3
2024-01-22,9,2024-01-22T09:00:00,101.04,3416.7
2024-01-22,10,2024-01-22T10:00:00,81.95,3241.3
2024-01-22,11,2024-01-22T11:00:00,79.63,3125.5
2024-01-22,12,2024-01-22T12:00:00,61.9,2745.1
2024-01-22,13,2024-01-22T13:00:00,81.94,2994.7
2024-01-22,14,2024-01-22T14:00:00,95.96,3076.6
2024-01-22,15,2024-01-22T15:00:00,95.81,2900.6
2024-01-22,16,2024-01-22T16:00:00,90.0,2982.7
2024-01-22,17,2024-01-22T17:00:00,91.62,2970.3
2024-01-22,18,2024-01-22T18:00:00,81.45,3142.7
2024-01-22,19,2024-01-22T19:00:00,114.93,3093.6
2024-01-22,20,2024-01-22T20:00:00,88.97,3150.2
2024-01-22,21,2024-01-22T21:00:00,70.0,3149.6
2024-01-22,22,2024-01-22T22:00:00,90.0,2815.3
2024-01-22,23,2024-01-22T23:00:00,80.0,2794.5
2024-01-23,0,2024-01-23T00:00:00,62.19,2477.2
2024-01-23,1,2024-01-23T01:00:00,67.75,2493.6
2024-01-23,2,2024-01-23T02:00:00,70.03,2243.1
2024-01-23,3,2024-01-23T03:00:00,67.66,2150.3
2024-01-23,4,2024-01-23T04:00:00,67.75,2148.6
2024-01-23,5,2024-01-23T05:00:00,70.03,2521.7
2024-01-23,6,2024-01-23T06:00:00,115.36,2691.3
2024-01-23,7,2024-01-23T07:00:00,113.47,2877.4
2024-01-23,8,2024-01-23T08:00:00,110.0,2809.3
2024-01-23,9,2024-01-23T09:00:00,96.0,2740.2
2024-01-23,10,2024-01-23T10:00:00,79.5,2624.5
2024-01-23,11,2024-01-23T11:00:00,67.94,2648.5
2024-01-23,12,2024-01-23T12:00:00,62.0,2539.8
2024-01-23,13,2024-01-23T13:00:00,63.54,2484.7
2024-01-23,14,2024-01-23T14:00:00,73.0,2447.3
2024-01-23,15,2024-01-23T15:00:00,84.0,2392.8
2024-01-23,16,2024-01-23T16:00:00,86.33,2472.7
2024-01-23,17,2024-01-23T17:00:00,78.49,2568.8
2024-01-23,18,2024-01-23T18:00:00,77.04,2494.5
2024-01-23,19,2024-01-23T19:00:00,92.22,2492.8
2024-01-23,20,2024-01-23T20:00:00,96.0,2688.2
2024-01-23,21,2024-01-23T21:00:00,87.0,2580.2
2024-01-23,22,2024-01-23T22:00:00,67.75,2379.2
2024-01-23,23,2024-01-23T23:00:00,62.57,2470.5
2024-01-24,0,2024-01-24T00:00:00,68.56,2592.2
2024-01-24,1,2024-01-24T01:00:00,62.01,2155.0
2024-01-24,2,2024-01-24T02:00:00,60.5,1917.9
2024-01-24,3,2024-01-24T03:00:00,59.7,1906.8
2024-01-24,4,2024-01-24T04:00:00,59.52,1858.8
2024-01-24,5,2024-01-24T05:00:00,57.79,2064.7
2024-01-24,6,2024-01-24T06:00:00,100.0,2480.3
2024-01-24,7,2024-01-24T07:00:00,100.0,2622.5
2024-01-24,8,2024-01-24T08:00:00,90.15,2809.8
2024-01-24,9,2024-01-24T09:00:00,91.74,2846.1
2024-01-24,10,2024-01-24T10:00:00,100.0,2667.0
2024-01-24,11,2024-01-24T11:00:00,102.19,2755.6
2024-01-24,12,2024-01-24T12:00:00,100.0,2794.1
2024-01-24,13,2024-01-24T13:00:00,104.67,2760.9
2024-01-24,14,2024-01-24T14:00:00,90.0,2675.2
2024-01-24,15,2024-01-24T15:00:00,90.0,2616.6
2024-01-24,16,2024-01-24T16:00:00,83.64,2430.0
2024-01-24,17,2024-01-24T17:00:00,81.91,2462.7
2024-01-24,18,2024-01-24T18:00:00,72.24,2423.7
2024-01-24,19,2024-01-24T19:00:00,61.44,2348.5
2024-01-24,20,2024-01-24T20:00:00,59.34,2327.4
2024-01-24,21,2024-01-24T21:00:00,48.28,2408.6
2024-01-24,22,2024-01-24T22:00:00,46.52,2366.0
2024-01-24,23,2024-01-24T23:00:00,44.52,2456.9
2024-01-25,0,2024-01-25T00:00:00,47.58,2625.4
2024-01-25,1,2024-01-25T01:00:00,47.61,2781.3
2024-01-25,2,2024-01-25T02:00:00,46.19,2692.6
2024-01-25,3,2024-01-25T03:00:00,46.54,2690.9
2024-01-25,4,2024-01-25T04:00:00,47.78,2514.6
2024-01-25,5,2024-01-25T05:00:00,53.1,2365.3
2024-01-25,6,2024-01-25T06:00:00,71.22,2461.8
2024-01-25,7,2024-01-25T07:00:00,73.11,2797.5
2024-01-25,8,2024-01-25T08:00:00,91.28,3424.7
2024-01-25,9,2024-01-25T09:00:00,87.86,3662.6
2024-01-25,10,2024-01-25T10:00:00,83.89,3533.4
2024-01-25,11,2024-01-25T11:00:00,78.66,3549.9
2024-01-25,12,2024-01-25T12:00:00,74.95,3428.6
2024-01-25,13,2024-01-25T13:00:00,78.03,3273.2
2024-01-25,14,2024-01-25T14:00:00,85.98,3286.1
2024-01-25,15,2024-01-25T15:00:00,92.31,3531.0
2024-01-25,16,2024-01-25T16:00:00,100.93,3583.3
2024-01-25,17,2024-01-25T17:00:00,120.22,3640.2
2024-01-25,18,2024-01-25T18:00:00,114.24,3776.7
2024-01-25,19,2024-01-25T19:00:00,98.95,3585.8
2024-01-25,20,2024-01-25T20:00:00,90.7,3623.8
2024-01-25,21,2024-01-25T21:00:00,86.09,2936.9
2024-01-25,22,2024-01-25T22:00:00,79.94,2659.3
2024-01-25,23,2024-01-25T23:00:00,74.82,2754.4
2024-01-26,0,2024-01-26T00:00:00,62.8,2287.0
2024-01-26,1,2024-01-26T01:00:00,62.0,2648.7
2024-01-26,2,2024-01-26T02:00:00,58.49,1654.4
2024-01-26,3,2024-01-26T03:00:00,58.25,1646.2
2024-01-26,4,2024-01-26T04:00:00,63.38,1604.4
2024-01-26,5,2024-01-26T05:00:00,68.54,2399.1
2024-01-26,6,2024-01-26T06:00:00,82.0,2558.8
2024-01-26,7,2024-01-26T07:00:00,95.0,2919.3
2024-01-26,8,2024-01-26T08:00:00,99.95,2897.5
2024-01-26,9,2024-01-26T09:00:00,84.64,2953.0
2024-01-26,10,2024-01-26T10:00:00,76.18,2845.5
2024-01-26,11,2024-01-26T11:00:00,78.32,2801.8
2024-01-26,12,2024-01-26T12:00:00,72.74,2836.1
2024-01-26,13,2024-01-26T13:00:00,73.05,2830.0
2024-01-26,14,2024-01-26T14:00:00,85.48,2626.0
2024-01-26,15,2024-01-26T15:00:00,98.47,2558.9
2024-01-26,16,2024-01-26T16:00:00,91.32,2609.9
2024-01-26,17,2024-01-26T17:00:00,94.91,2563.8
2024-01-26,18,2024-01-26T18:00:00,90.0,2549.3
2024-01-26,19,2024-01-26T19:00:00,85.85,2572.0
2024-01-26,20,2024-01-26T20:00:00,74.45,2423.2
2024-01-26,21,2024-01-26T21:00:00,68.8,2527.5
2024-01-26,22,2024-01-26T22:00:00,61.9,2304.4
2024-01-26,23,2024-01-26T23:00:00,59.0,2501.8
2024-01-27,0,2024-01-27T00:00:00,57.18,2333.9
2024-01-27,1,2024-01-27T01:00:00,55.92,2302.3
2024-01-27,2,2024-01-27T02:00:00,56.52,2113.7
2024-01-27,3,2024-01-27T03:00:00,55.15,1664.1
2024-01-27,4,2024-01-27T04:00:00,55.76,1540.7
2024-01-27,5,2024-01-27T05:00:00,56.83,1623.7
2024-01-27,6,2024-01-27T06:00:00,59.56,2179.4
2024-01-27,7,2024-01-27T07:00:00,65.86,2124.7
2024-01-27,8,2024-01-27T08:00:00,75.34,2507.7
2024-01-27,9,2024-01-27T09:00:00,72.76,2343.2
2024-01-27,10,2024-01-27T10:00:00,60.49,2007.4
2024-01-27,11,2024-01-27T11:00:00,56.75,2106.0
2024-01-27,12,2024-01-27T12:00:00,55.84,2124.6
2024-01-27,13,2024-01-27T13:00:00,53.88,2132.9
2024-01-27,14,2024-01-27T14:00:00,59.69,1984.3
2024-01-27,15,2024-01-27T15:00:00,72.53,2227.0
2024-01-27,16,2024-01-27T16:00:00,80.0,2307.3
2024-01-27,17,2024-01-27T17:00:00,89.7,2346.4
2024-01-27,18,2024-01-27T18:00:00,95.74,2556.8
2024-01-27,19,2024-01-27T19:00:00,92.28,2555.4
2024-01-27,20,2024-01-27T20:00:00,84.68,2555.6
2024-01-27,21,2024-01-27T21:00:00,77.99,2595.3
2024-01-27,22,2024-01-27T22:00:00,75.97,2540.4
2024-01-27,23,2024-01-27T23:00:00,72.7,2350.7
2024-01-28,0,2024-01-28T00:00:00,66.77,2304.3
2024-01-28,1,2024-01-28T01:00:00,60.8,2294.1
2024-01-28,2,2024-01-28T02:00:00,59.34,2234.5
2024-01-28,3,2024-01-28T03:00:00,59.37,2247.1
2024-01-28,4,2024-01-28T04:00:00,60.63,2242.4
2024-01-28,5,2024-01-28T05:00:00,63.19,2237.9
2024-01-28,6,2024-01-28T06:00:00,59.83,2113.1
2024-01-28,7,2024-01-28T07:00:00,63.52,2063.5
2024-01-28,8,2024-01-28T08:00:00,63.91,1952.9
2024-01-28,9,2024-01-28T09:00:00,60.53,1976.2
2024-01-28,10,2024-01-28T10:00:00,57.56,2678.4
2024-01-28,11,2024-01-28T11:00:00,56.54,2662.4
2024-01-28,12,2024-01-28T12:00:00,52.97,2659.8
2024-01-28,13,2024-01-28T13:00:00,49.03,2767.0
2024-01-28,14,2024-01-28T14:00:00,58.48,2344.2
2024-01-28,15,2024-01-28T15:00:00,66.26,1881.4
2024-01-28,16,2024-01-28T16:00:00,77.99,1922.4
2024-01-28,17,2024-01-28T17:00:00,84.83,1926.1
2024-01-28,18,2024-01-28T18:00:00,81.56,1938.8
2024-01-28,19,2024-01-28T19:00:00,79.11,1896.0
2024-01-28,20,2024-01-28T20:00:00,77.01,1808.0
2024-01-28,21,2024-01-28T21:00:00,66.41,1860.5
2024-01-28,22,2024-01-28T22:00:00,64.37,1831.6
2024-01-28,23,2024-01-28T23:00:00,56.0,1836.5
2024-01-29,0,2024-01-29T00:00:00,49.97,1754.6
2024-01-29,1,2024-01-29T01:00:00,47.26,1957.0
2024-01-29,2,2024-01-29T02:00:00,48.12,1804.8
2024-01-29,3,2024-01-29T03:00:00,47.97,1937.4
2024-01-29,4,2024-01-29T04:00:00,51.58,1908.5
2024-01-29,5,2024-01-29T05:00:00,60.06,1943.5
2024-01-29,6,2024-01-29T06:00:00,85.46,2374.8
2024-01-29,7,2024-01-29T07:00:00,95.0,2788.3
2024-01-29,8,2024-01-29T08:00:00,99.47,3132.6
2024-01-29,9,2024-01-29T09:00:00,88.39,3399.4
2024-01-29,10,2024-01-29T10:00:00,78.9,3544.2
2024-01-29,11,2024-01-29T11:00:00,71.27,3593.5
2024-01-29,12,2024-01-29T12:00:00,70.24,3535.5
2024-01-29,13,2024-01-29T13:00:00,74.77,3495.5
2024-01-29,14,2024-01-29T14:00:00,82.21,3442.5
2024-01-29,15,2024-01-29T15:00:00,97.6,3370.7
2024-01-29,16,2024-01-29T16:00:00,108.43,3296.4
2024-01-29,17,2024-01-29T17:00:00,126.84,3394.3
2024-01-29,18,2024-01-29T18:00:00,116.94,3386.6
2024-01-29,19,2024-01-29T19:00:00,107.52,3321.7
2024-01-29,20,2024-01-29T20:00:00,91.73,3158.2
2024-01-29,21,2024-01-29T21:00:00,86.47,3192.0
2024-01-29,22,2024-01-29T22:00:00,83.37,2534.1
2024-01-29,23,2024-01-29T23:00:00,80.29,2610.2
2024-01-30,0,2024-01-30T00:00:00,71.94,2704.5
2024-01-30,1,2024-01-30T01:00:00,68.78,2416.4
2024-01-30,2,2024-01-30T02:00:00,69.37,1933.6
2024-01-30,3,2024-01-30T03:00:00,67.31,1565.7
2024-01-30,4,2024-01-30T04:00:00,67.01,1542.0
2024-01-30,5,2024-01-30T05:00:00,69.37,2292.7
2024-01-30,6,2024-01-30T06:00:00,82.78,2443.3
2024-01-30,7,2024-01-30T07:00:00,93.2,2733.2
2024-01-30,8,2024-01-30T08:00:00,96.05,2629.8
2024-01-30,9,2024-01-30T09:00:00,84.93,2685.6
2024-01-30,10,2024-01-30T10:00:00,77.15,2577.0
2024-01-30,11,2024-01-30T11:00:00,70.1,2616.8
2024-01-30,12,2024-01-30T12:00:00,68.1,2632.4
2024-01-30,13,2024-01-30T13:00:00,68.23,2622.3
2024-01-30,14,2024-01-30T14:00:00,71.93,2494.5
2024-01-30,15,2024-01-30T15:00:00,83.91,2438.5
2024-01-30,16,2024-01-30T16:00:00,87.0,2443.2
2024-01-30,17,2024-01-30T17:00:00,91.27,2540.0
2024-01-30,18,2024-01-30T18:00:00,95.52,2479.3
2024-01-30,19,2024-01-30T19:00:00,92.89,2464.2
2024-01-30,20,2024-01-30T20:00:00,89.2,2343.7
2024-01-30,21,2024-01-30T21:00:00,78.58,2302.3
2024-01-30,22,2024-01-30T22:00:00,75.9,2368.9
2024-01-30,23,2024-01-30T23:00:00,71.94,2558.2
2024-01-31,0,2024-01-31T00:00:00,71.84,2593.7
2024-01-31,1,2024-01-31T01:00:00,70.38,2556.5
2024-01-31,2,2024-01-31T02:00:00,70.89,2685.4
2024-01-31,3,2024-01-31T03:00:00,69.82,2567.0
2024-01-31,4,2024-01-31T04:00:00,69.01,2422.9
2024-01-31,5,2024-01-31T05:00:00,73.58,2359.0
2024-01-31,6,2024-01-31T06:00:00,84.97,2412.3
2024-01-31,7,2024-01-31T07:00:00,107.22,2705.0
2024-01-31,8,2024-01-31T08:00:00,120.97,2813.5
2024-01-31,9,2024-01-31T09:00:00,93.58,2710.3
2024-01-31,10,2024-01-31T10:00:00,82.98,2659.1
2024-01-31,11,2024-01-31T11:00:00,77.09,2564.2
2024-01-31,12,2024-01-31T12:00:00,74.91,2603.8
2024-01-31,13,2024-01-31T13:00:00,70.0,2715.2
2024-01-31,14,2024-01-31T14:00:00,87.85,2465.5
2024-01-31,15,2024-01-31T15:00:00,88.22,2428.3
2024-01-31,16,2024-01-31T16:00:00,90.0,2410.6
2024-01-31,17,2024-01-31T17:00:00,97.4,2546.4
2024-01-31,18,2024-01-31T18:00:00,100.0,2561.2
2024-01-31,19,2024-01-31T19:00:00,108.79,2670.0
2024-01-31,20,2024-01-31T20:00:00,110.0,2774.8
2024-01-31,21,2024-01-31T21:00:00,93.0,2490.4
2024-01-31,22,2024-01-31T22:00:00,80.0,2108.8
2024-01-31,23,2024-01-31T23:00:00,68.5,2335.2
2024-02-01,0,2024-02-01T00:00:00,86.29,2280.0
2024-02-01,1,2024-02-01T01:00:00,95.0,2288.1
2024-02-01,2,2024-02-01T02:00:00,80.01,2142.2
2024-02-01,3,2024-02-01T03:00:00,80.01,2106.1
2024-02-01,4,2024-02-01T04:00:00,80.01,2173.6
2024-02-01,5,2024-02-01T05:00:00,87.1,2305.5
2024-02-01,6,2024-02-01T06:00:00,95.0,2518.6
2024-02-01,7,2024-02-01T07:00:00,100.0,2796.7
2024-02-01,8,2024-02-01T08:00:00,94.73,2818.7
2024-02-01,9,2024-02-01T09:00:00,88.59,2849.1
2024-02-01,10,2024-02-01T10:00:00,84.25,2764.3
2024-02-01,11,2024-02-01T11:00:00,82.92,2731.0
2024-02-01,12,2024-02-01T12:00:00,83.07,2583.3
2024-02-01,13,2024-02-01T13:00:00,92.11,2549.4
2024-02-01,14,2024-02-01T14:00:00,88.15,2499.3
2024-02-01,15,2024-02-01T15:00:00,86.72,2584.6
2024-02-01,16,2024-02-01T16:00:00,90.64,2471.9
2024-02-01,17,2024-02-01T17:00:00,93.98,2470.2
2024-02-01,18,2024-02-01T18:00:00,93.81,2506.3
2024-02-01,19,2024-02-01T19:00:00,100.5,2825.9
2024-02-01,20,2024-02-01T20:00:00,91.08,2565.7
2024-02-01,21,2024-02-01T21:00:00,83.4,1978.5
2024-02-01,22,2024-02-01T22:00:00,81.91,1853.5
2024-02-01,23,2024-02-01T23:00:00,73.44,1985.7
2024-02-02,0,2024-02-02T00:00:00,64.23,1564.9
2024-02-02,1,2024-02-02T01:00:00,59.94,1775.9
2024-02-02,2,2024-02-02T02:00:00,58.0,1610.4
2024-02-02,3,2024-02-02T03:00:00,54.69,1724.8
2024-02-02,4,2024-02-02T04:00:00,58.78,1787.5
2024-02-02,5,2024-02-02T05:00:00,62.63,1825.7
2024-02-02,6,2024-02-02T06:00:00,105.0,2250.4
2024-02-02,7,2024-02-02T07:00:00,110.0,2590.9
2024-02-02,8,2024-02-02T08:00:00,104.33,2668.2
2024-02-02,9,2024-02-02T09:00:00,89.39,2688.5
2024-02-02,10,2024-02-02T10:00:00,82.15,2644.6
2024-02-02,11,2024-02-02T11:00:00,75.73,2572.6
2024-02-02,12,2024-02-02T12:00:00,67.49,2670.5
2024-02-02,13,2024-02-02T13:00:00,70.25,2555.1
2024-02-02,14,2024-02-02T14:00:00,85.71,2359.4
2024-02-02,15,2024-02-02T15:00:00,110.61,2339.8
2024-02-02,16,2024-02-02T16:00:00,110.0,2336.0
2024-02-02,17,2024-02-02T17:00:00,110.0,2447.3
2024-02-02,18,2024-02-02T18:00:00,103.65,2270.4
2024-02-02,19,2024-02-02T19:00:00,110.0,2323.2
2024-02-02,20,2024-02-02T20:00:00,105.0,2363.0
2024-02-02,21,2024-02-02T21:00:00,86.0,2344.1
2024-02-02,22,2024-02-02T22:00:00,71.51,2101.8
2024-02-02,23,2024-02-02T23:00:00,69.01,1705.1
2024-02-03,0,2024-02-03T00:00:00,65.0,1583.7
2024-02-03,1,2024-02-03T01:00:00,65.0,1729.7
2024-02-03,2,2024-02-03T02:00:00,70.0,1871.1
2024-02-03,3,2024-02-03T03:00:00,70.0,1867.4
2024-02-03,4,2024-02-03T04:00:00,70.0,1933.1
2024-02-03,5,2024-02-03T05:00:00,75.0,2029.0
2024-02-03,6,2024-02-03T06:00:00,85.0,2091.2
2024-02-03,7,2024-02-03T07:00:00,110.0,2099.2
2024-02-03,8,2024-02-03T08:00:00,85.02,1885.7
2024-02-03,9,2024-02-03T09:00:00,70.0,1892.3
2024-02-03,10,2024-02-03T10:00:00,63.0,1963.3
2024-02-03,11,2024-02-03T11:00:00,53.7,2198.8
2024-02-03,12,2024-02-03T12:00:00,47.95,2554.9
2024-02-03,13,2024-02-03T13:00:00,46.69,2906.1
2024-02-03,14,2024-02-03T14:00:00,46.36,2040.8
2024-02-03,15,2024-02-03T15:00:00,70.0,1830.5
2024-02-03,16,2024-02-03T16:00:00,77.7,1819.4
2024-02-03,17,2024-02-03T17:00:00,85.0,1944.6
2024-02-03,18,2024-02-03T18:00:00,81.43,1985.7
2024-02-03,19,2024-02-03T19:00:00,86.45,1979.9
2024-02-03,20,2024-02-03T20:00:00,94.3,2239.8
2024-02-03,21,2024-02-03T21:00:00,75.0,2040.1
2024-02-03,22,2024-02-03T22:00:00,65.0,1723.8
2024-02-03,23,2024-02-03T23:00:00,59.66,1403.0
2024-02-04,0,2024-02-04T00:00:00,36.99,1437.3
2024-02-04,1,2024-02-04T01:00:00,32.56,1805.5
2024-02-04,2,2024-02-04T02:00:00,47.38,2161.5
2024-02-04,3,2024-02-04T03:00:00,18.03,2190.1
2024-02-04,4,2024-02-04T04:00:00,11.93,2275.0
2024-02-04,5,2024-02-04T05:00:00,44.27,1854.9
2024-02-04,6,2024-02-04T06:00:00,49.71,1857.2
2024-02-04,7,2024-02-04T07:00:00,72.0,1411.5
2024-02-04,8,2024-02-04T08:00:00,64.97,1516.1
2024-02-04,9,2024-02-04T09:00:00,60.08,1709.1
2024-02-04,10,2024-02-04T10:00:00,42.09,1942.7
2024-02-04,11,2024-02-04T11:00:00,34.4,2202.9
2024-02-04,12,2024-02-04T12:00:00,23.48,2610.2
2024-02-04,13,2024-02-04T13:00:00,19.81,2697.2
2024-02-04,14,2024-02-04T14:00:00,30.97,2180.2
2024-02-04,15,2024-02-04T15:00:00,56.2,1812.1
2024-02-04,16,2024-02-04T16:00:00,95.0,1710.7
2024-02-04,17,2024-02-04T17:00:00,103.29,1824.7
2024-02-04,18,2024-02-04T18:00:00,94.81,1873.1
2024-02-04,19,2024-02-04T19:00:00,114.65,1849.1
2024-02-04,20,2024-02-04T20:00:00,116.31,1788.1
2024-02-04,21,2024-02-04T21:00:00,85.0,1674.3
2024-02-04,22,2024-02-04T22:00:00,77.29,1618.4
2024-02-04,23,2024-02-04T23:00:00,73.98,1528.4
2024-02-05,0,2024-02-05T00:00:00,58.76,1591.3
2024-02-05,1,2024-02-05T01:00:00,57.04,2011.6
2024-02-05,2,2024-02-05T02:00:00,34.17,2205.2
2024-02-05,3,2024-02-05T03:00:00,18.39,2504.8
2024-02-05,4,2024-02-05T04:00:00,11.56,2188.8
2024-02-05,5,2024-02-05T05:00:00,75.0,1941.9
2024-02-05,6,2024-02-05T06:00:00,120.0,2476.6
2024-02-05,7,2024-02-05T07:00:00,158.44,2734.5
2024-02-05,8,2024-02-05T08:00:00,113.3,2780.8
2024-02-05,9,2024-02-05T09:00:00,75.0,2944.5
2024-02-05,10,2024-02-05T10:00:00,56.98,2916.4
2024-02-05,11,2024-02-05T11:00:00,45.34,2979.4
2024-02-05,12,2024-02-05T12:00:00,27.1,3351.5
2024-02-05,13,2024-02-05T13:00:00,21.68,3356.8
2024-02-05,14,2024-02-05T14:00:00,57.17,3037.2
2024-02-05,15,2024-02-05T15:00:00,72.53,2513.4
2024-02-05,16,2024-02-05T16:00:00,85.0,2916.2
2024-02-05,17,2024-02-05T17:00:00,92.76,2857.6
2024-02-05,18,2024-02-05T18:00:00,93.51,2836.4
2024-02-05,19,2024-02-05T19:00:00,87.68,2848.1
2024-02-05,20,2024-02-05T20:00:00,85.0,2747.5
2024-02-05,21,2024-02-05T21:00:00,72.08,2566.3
2024-02-05,22,2024-02-05T22:00:00,62.66,2418.7
2024-02-05,23,2024-02-05T23:00:00,53.26,2477.4
2024-02-06,0,2024-02-06T00:00:00,53.01,1875.6
2024-02-06,1,2024-02-06T01:00:00,53.01,1867.1
2024-02-06,2,2024-02-06T02:00:00,31.69,1750.6
2024-02-06,3,2024-02-06T03:00:00,43.51,1752.7
2024-02-06,4,2024-02-06T04:00:00,55.01,1994.7
2024-02-06,5,2024-02-06T05:00:00,61.71,2465.6
2024-02-06,6,2024-02-06T06:00:00,94.07,2852.9
2024-02-06,7,2024-02-06T07:00:00,108.51,3007.7
2024-02-06,8,2024-02-06T08:00:00,90.0,2818.8
2024-02-06,9,2024-02-06T09:00:00,70.0,2904.7
2024-02-06,10,2024-02-06T10:00:00,59.93,2936.8
2024-02-06,11,2024-02-06T11:00:00,53.27,2946.0
2024-02-06,12,2024-02-06T12:00:00,44.72,3209.8
2024-02-06,13,2024-02-06T13:00:00,43.55,3218.5
2024-02-06,14,2024-02-06T14:00:00,57.96,2802.4
2024-02-06,15,2024-02-06T15:00:00,71.96,2566.4
2024-02-06,16,2024-02-06T16:00:00,78.05,2619.8
2024-02-06,17,2024-02-06T17:00:00,91.29,2773.5
2024-02-06,18,2024-02-06T18:00:00,85.15,2640.4
2024-02-06,19,2024-02-06T19:00:00,86.91,2519.8
2024-02-06,20,2024-02-06T20:00:00,82.58,2732.9
2024-02-06,21,2024-02-06T21:00:00,75.0,2590.0
2024-02-06,22,2024-02-06T22:00:00,60.08,2293.4
2024-02-06,23,2024-02-06T23:00:00,53.19,2453.2
2024-02-07,0,2024-02-07T00:00:00,45.08,1645.7
2024-02-07,1,2024-02-07T01:00:00,40.75,1703.0
2024-02-07,2,2024-02-07T02:00:00,39.76,1585.5
2024-02-07,3,2024-02-07T03:00:00,47.95,1589.8
2024-02-07,4,2024-02-07T04:00:00,53.98,2008.2
2024-02-07,5,2024-02-07T05:00:00,59.08,2115.4
2024-02-07,6,2024-02-07T06:00:00,75.55,2708.2
2024-02-07,7,2024-02-07T07:00:00,86.3,3249.3
2024-02-07,8,2024-02-07T08:00:00,87.06,3777.9
2024-02-07,9,2024-02-07T09:00:00,84.78,3871.0
2024-02-07,10,2024-02-07T10:00:00,80.09,3627.9
2024-02-07,11,2024-02-07T11:00:00,77.0,3526.2
